# LBCH-2026-001 verification witness — THREE-WAY per-vector sigCheck record, post-fix.
#
# Re-measurement of the CHECKMULTISIG Schnorr billing fix (commit 06cc3a3) against BOTH reference
# engines. Supersedes nothing; it ADDS the BCHN (consensus) leg that the fix-time artifact
# LBCH-2026-001-fix-deltas.tsv lacked, which is what left the soundness direction unclosed.
#
# ENGINE / CORPUS VERSIONS
#   leanbch = ./.lake/build/bin/costprobe @ LeanBCH commit 06cc3a3, LEANBCH_SECP=native
#             (oracle banner: "native(libsecp256k1/BCHN-vendored)")
#   bchn    = legs/bchn/bchn-leg of bch-conformance, linking BCHN's own script engine built from
#             bchn-src @ 864c53ee34924cca6c6b6d96607ff2cedcdccf02 (v29.0.1), run with --mode consensus
#   libauth = @bitauth/libauth 3.1.0-next.8 at LeanBCH/optimizer/node_modules,
#             createVirtualMachineBch2026(); verify() for the verdict, evaluate().metrics for counts
#   corpus  = vmb_tests, the 11 signature families, 5,803 vectors, 4,467 metric-comparable.
#             Read from bchd-src/txscript/data/vmb_tests @ 1c26e26; all 18 family files are
#             byte-identical (cmp) to bchn-src/src/test/data/vmb_tests @ 864c53e.
#   Measured 2026-07-21.
#
# DRIVER VALIDATION (done BEFORE any use): the libauth driver reproduces the committed witness
#   conformance/evidence/LBCH-2026-001-rootcause.tsv on 0u4tu8 exactly (sigChecks 1, hashIters 22,
#   opCost 30962). The costprobe run reproduces all 1,486 rows of LBCH-2026-001-fix-deltas.tsv on
#   three independent columns (sigChecksAfter, libauthSigChecks, opCostAfter) with 0 mismatches.
#
# sigBefore is the pre-fix LeanBCH count, reconstructed from the committed fix-deltas artifact
# (which lists every vector that MOVED); vectors absent from it did not move, so before == after.
#
# HEADLINE — sigChecks, over the 4467 metric-comparable vectors:
#   vs libauth : before agree/over/under = (2229, 1912, 326)
#                after  agree/over/under = (2799, 1342, 326)
#   vs BCHN    : before agree/over/under = (1549, 2594, 324)
#                after  agree/over/under = (1759, 2384, 324)
#
# SOUNDNESS DIRECTION (LeanBCH billing LESS than consensus):
#   324 vectors bill under BCHN. ALL of them are vectors LeanBCH REJECTS
#   (leanVerdict=0) and BCHN accepts; 0 of them are new (the fix introduced none).
#   On the 1817 vectors LeanBCH ACCEPTS: under=0, agree=1547, over=270
#   — an under-bill on an accepted input is the only way a cost defect can cause a wrong ACCEPT,
#   and there are none, before or after the fix.
#   Cause of the 324: all are core.signing-serialization Schnorr-multisig vectors whose
#   locking script carries FOUR signature ops; LeanBCH errors at the first CHECKMULTISIG with a
#   non-empty dummy (the deferred branch, LeanBCH/VM/Extended.lean:228) and never executes -- hence
#   never bills -- the remaining three. Deferral of EXECUTION, not a billing error.
#
# MULTISIG PARTITION (the families named *.multisig.*): comparable=1367, verdict-agreeing-with-libauth=1155
#   vs libauth, verdict-agreeing: before (333, 820, 2) -> after (477, 676, 2)  (agree/over/under)
#   The historical "2,617 verdict-agreeing multisig vectors / 1,255 / 1,360 / 2" is NOT reproducible:
#   the multisig families supply only 1908 vectors in total (1367 comparable), and a search over 11
#   candidate partitions x {libauth,bchn} x {before,after} found NO combination yielding that triple.
#   Its "under = 2" column DOES reproduce exactly: 0u4tu8 and g8xdap, both m-of-15, both LeanBCH 0 /
#   libauth 1 / BCHN 0 -- i.e. LeanBCH matches CONSENSUS and libauth is the outlier (LBCH-2026-003).
#
# columns: sigBefore/sigAfter = LeanBCH pre/post fix; sigLibauth, sigBchn = reference engines.
# leanVerdict: 1=accept 0=reject. bchnOutcome: BCHN's accept/reject. expected: corpus polarity.
vectorId	family	variant	expected	leanVerdict	bchnOutcome	sigBefore	sigAfter	sigLibauth	sigBchn	opCostAfter
teg6xk	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54517
terjxf	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54524
texldg	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29465
tf3el7	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29489
tfclyu	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	0	0	524852
tfe889	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79784
tfsr2g	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79784
tfxwkg	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136530
tg43sk	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28506
tgkadq	core.data-signatures	standard	1	1	accept	1	1	1	1	27507
tgser9	core.signing-serialization	standard	1	1	accept	6	6	6	6	162692
tgsykw	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	2	0	54516
tgys5q	core.signing-serialization	invalid	0	1	reject	8	8	0	0	215340
th4w9n	core.data-signatures	standard	1	1	accept	1	1	1	1	27438
th7n2j	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
th94vl	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28484
thqvz0	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80546
thsjn3	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54548
thuu3a	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136522
tj66gd	core.data-signatures	standard	1	1	accept	1	1	1	1	27516
tj8rpa	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
tjrxlg	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188951
tjwc63	core.signing-serialization	invalid	0	0	reject	2	1	1	0	29068
tk5v4m	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28506
tketns	core.data-signatures	standard	1	1	accept	1	1	1	1	27904
tkfcy4	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	3	0	80522
tl3zrt	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
tla9ma	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109105
tllu2w	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54540
tlm3m7	core.signing-serialization	standard	1	1	accept	4	4	4	4	109601
tlmf8a	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	0	0	524070
tmgnyz	core.signing-serialization	standard	1	0	accept	3	1	4	4	29369
tmycu5	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189175
tn86ms	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80522
tnjj2z	core.signing-serialization	standard	1	1	accept	8	8	8	8	215321
tp0anr	core.signing-serialization	standard	1	0	accept	2	1	4	4	29105
tp223a	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	2	0	54541
tpffrc	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
tph52x	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136498
tq74x8	core.data-signatures	standard	1	1	accept	1	1	1	1	27525
tqcnme	core.signing-serialization	invalid	0	0	reject	2	1	1	0	29097
tqnz9n	core.signing-serialization	standard	1	1	accept	4	4	4	4	108412
trf427	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59104
trjls9	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
trktpu	core.signing-serialization	standard	1	1	accept	4	4	4	4	107790
trsfj6	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136293
trwq79	core.signing-serialization	standard	1	1	accept	4	4	4	4	108665
tryc47	core.data-signatures	standard	1	1	accept	1	1	1	1	29355
tsuwqk	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27857
tszdgc	core.signing-serialization	standard	1	1	accept	4	4	4	4	108471
tt43k6	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29489
tt7gvw	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	1	1	0	28025
tt8mav	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28508
tu65qy	core.signing-serialization	standard	1	1	accept	4	4	4	4	109825
tuczve	core.signing-serialization	standard	1	1	accept	8	8	8	8	215092
tusnu6	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
tv8dcp	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189175
tvcphc	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188956
tvfnan	core.signing-serialization	standard	1	1	accept	8	8	8	8	215092
tvkay3	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136517
tvpjxa	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28495
tvtmdt	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136517
tvykr9	core.signing-serialization	standard	1	1	accept	4	4	4	4	107827
tw28sg	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
twad76	core.data-signatures	standard	1	1	accept	1	1	1	1	27663
twlq8n	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
twn9sq	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
twxsve	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
tx0sk9	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28596
tx0xm6	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188932
txy4z3	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	2	0	0	53673
tyf5qm	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80522
tyvjs5	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
tyzu57	core.signing-serialization	standard	1	1	accept	6	6	6	6	162434
tz4rnq	core.data-signatures	standard	1	1	accept	1	1	1	1	27386
tz64mg	core.signing-serialization	invalid	0	0	reject	1	1	0	0	27901
tz7tup	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109838
tzan05	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
tzjkhk	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54547
tzm8rl	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27859
tzmgg8	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
tzq2tx	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
tzsj0c	core.signing-serialization	invalid	0	0	reject	2	1	1	0	29068
u0ch6w	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28591
u0h0q7	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	15	0	0	394860
u25utu	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
u2c28c	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28591
u2fvsv	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109796
u2wh4h	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109100
u32dah	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28508
u32ttm	core.signing-serialization	standard	1	1	accept	6	6	6	6	162668
u350ce	core.signing-serialization	standard	1	1	accept	8	8	8	8	215097
u3nj09	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28972
u3plnj	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109100
u44x32	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54516
u4fhfv	core.data-signatures	standard	1	1	accept	1	1	1	1	26806
u506lp	core.signing-serialization	standard	1	1	accept	4	4	4	4	109100
u5mm2z	core.signing-serialization	standard	1	1	accept	4	4	4	4	108404
u5t2fa	core.signing-serialization	invalid	0	0	reject	7	7	7	0	189161
u5u4vr	core.signing-serialization	standard	1	1	accept	4	4	4	4	108417
u66mej	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28996
u6cddd	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
u6gecq	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
u6gk3q	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27869
u79c0e	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27913
u7f3kl	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27845
u7ur2w	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29465
u7vmy4	core.data-signatures	standard	1	1	accept	1	1	1	1	27807
u8e24p	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188951
u8wqle	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30862
u8xxcp	core.data-signatures	standard	1	1	accept	1	1	1	1	27554
u95ev7	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54547
u972lq	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28602
u99xgt	core.signing-serialization	invalid	0	1	reject	4	4	0	0	107792
u9kprz	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54534
u9zgvc	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80546
u9zuyt	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136517
ua6vmt	core.data-signatures	standard	1	1	accept	1	1	1	1	27802
ua7h7n	core.signing-serialization	standard	1	1	accept	4	4	4	4	109572
uaams5	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	15	0	0	394884
uc3ayn	core.signing-serialization	standard	1	1	accept	4	4	4	4	107827
uc5l5u	core.signing-serialization	standard	1	1	accept	6	6	6	6	162458
uc5xld	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
uc99lt	core.signing-serialization	standard	1	0	accept	3	1	4	4	29369
ucy8vs	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29526
ud7cw4	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189156
uddg5g	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28482
udgum3	core.data-signatures	standard	1	1	accept	1	1	1	1	27399
udlpfp	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28482
udm2dd	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54541
udwgv7	core.signing-serialization	standard	1	1	accept	4	4	4	4	107795
udzjrx	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27857
ue097f	core.signing-serialization	invalid	0	0	reject	5	5	0	0	136498
ue2s4y	core.data-signatures	standard	1	1	accept	1	1	1	1	27714
ue992t	core.signing-serialization	standard	1	1	accept	4	4	4	4	107792
ueacvl	core.signing-serialization	standard	1	1	accept	8	8	8	8	215345
ueedq2	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27877
ueuhzg	core.signing-serialization	standard	1	1	accept	8	8	8	8	215121
uey8lv	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28471
ufped8	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27845
ug2s67	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29129
ug4aed	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27901
ug5rqc	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188951
uguuje	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28604
uh2maf	core.signature-checking.multisig.m-of-20	standard	1	1	accept	20	20	20	20	534587
uh8dh5	core.data-signatures	standard	1	1	accept	1	1	1	1	26801
uh8wep	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
uh9f4n	core.signing-serialization	standard	1	1	accept	4	4	4	4	108881
uhed6x	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79785
uhh0s7	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
uhkpmj	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28484
uhm5vh	core.signing-serialization	standard	1	1	accept	4	4	4	4	109577
uhr6hv	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59080
uhww6c	core.signing-serialization	standard	1	1	accept	4	4	4	4	109577
uhya74	core.data-signatures	standard	1	1	accept	1	1	1	1	27486
uhz88d	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28567
ujjqja	core.signing-serialization	standard	1	0	accept	2	1	4	4	29129
ujp6a2	core.signing-serialization	invalid	0	0	reject	1	1	0	0	27877
ukcwjl	core.signing-serialization	standard	1	1	accept	4	4	4	4	108412
ukduqk	core.signing-serialization	standard	1	1	accept	4	4	4	4	108410
ukex4z	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
ukjxmq	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
ukkv0t	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54517
uldcmp	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29465
uluaez	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188932
um49p4	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	1	0	0	27929
umcvp3	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54540
umd2yz	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28580
umh4zh	core.signing-serialization	invalid	0	1	reject	4	4	0	0	108447
umh58u	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
umzc6d	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27869
un35fj	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80546
unujxc	core.data-signatures	standard	1	1	accept	1	1	1	1	27497
unvcqx	core.signing-serialization	invalid	0	0	reject	2	1	1	0	28996
unw0ex	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54516
up0w2q	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109820
up4e6h	core.data-signatures	standard	1	1	accept	1	1	1	1	26916
uq53xp	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54516
uqay3e	core.data-signatures	standard	1	1	accept	1	1	1	1	26821
uqejkf	core.signing-serialization	standard	1	0	accept	3	1	4	4	29489
uqf6hm	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189151
uqqqe4	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30892
urh02v	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80539
urkzcy	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54517
urtzp3	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
uryww0	core.signing-serialization	standard	1	1	accept	6	6	6	6	162687
use5vj	core.signing-serialization	standard	1	1	accept	4	4	4	4	108434
usgxvj	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29489
ut05vr	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28617
ut9psd	core.signing-serialization	invalid	0	0	reject	7	7	7	0	188956
utf4sh	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80024
utrrth	core.data-signatures	standard	1	1	accept	1	1	1	1	26895
utsnpr	core.signing-serialization	standard	1	0	accept	1	1	4	4	28495
uttul2	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28602
uuceal	core.signing-serialization	invalid	0	1	reject	4	4	0	0	108436
uuj7xg	core.signing-serialization	standard	1	1	accept	6	6	6	6	162458
uv23fe	core.signing-serialization	standard	1	1	accept	4	4	4	4	108876
uvndtj	core.signing-serialization	standard	1	0	accept	1	1	4	4	28567
uvpcpl	core.signing-serialization	standard	1	1	accept	8	8	8	8	215326
uvtkuu	core.data-signatures	standard	1	1	accept	1	1	1	1	27623
uvuhwn	core.data-signatures	standard	1	1	accept	1	1	1	1	27608
uvy04u	core.data-signatures	standard	1	1	accept	1	1	1	1	26898
uwj7ka	core.signing-serialization	standard	1	0	accept	1	1	4	4	28567
uwjm9j	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28002
uwrja7	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	79783
ux06s7	core.signing-serialization	standard	1	1	accept	6	6	6	6	162687
ux6yre	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189175
uxghcx	core.signing-serialization	invalid	0	1	reject	6	6	0	0	162658
uxpwlq	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80516
uxuzx2	core.data-signatures	standard	1	1	accept	1	1	1	1	27755
uyaag9	core.signing-serialization	standard	1	1	accept	4	4	4	4	108442
uyey3n	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29068
uyngmr	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30892
uyq7dh	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29393
uyqave	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28617
uyuuhw	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	1	1	0	27824
uyw39a	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27915
uzegw0	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27877
uzez92	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27882
uzy4a8	core.signing-serialization	invalid	0	1	reject	4	4	0	0	107792
v06j4k	core.signing-serialization	standard	1	0	accept	1	1	4	4	28495
v0aj7l	core.signature-checking.multisig.pubkey-validation	standard	1	0	accept	2	1	1	1	27924
v0j4dx	core.signing-serialization	invalid	0	0	reject	2	1	1	0	29092
v0qly9	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29489
v0wltq	core.data-signatures	standard	1	1	accept	1	1	1	1	27395
v2982n	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	1	0	59094
v2gyf0	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54510
v2mwtv	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27857
v37g88	core.signing-serialization	invalid	0	0	reject	3	1	0	0	29489
v3dtdt	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136522
v3ea5a	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189180
v3fx30	core.data-signatures	standard	1	1	accept	1	1	1	1	27453
v3mwde	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29369
v43mym	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27891
v45av6	core.signing-serialization	invalid	0	0	reject	7	7	0	0	189180
v45luh	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	20	0	527115
v4cgfh	core.signing-serialization	invalid	0	1	reject	8	8	0	0	214359
v4put9	core.data-signatures	standard	1	1	accept	1	1	1	1	26806
v4sdqz	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29393
v4td6t	core.signing-serialization	standard	1	0	accept	1	1	4	4	28471
v592m5	core.signing-serialization	invalid	0	0	reject	1	1	1	0	27906
v5t47v	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
v5x22e	core.signing-serialization	standard	1	1	accept	6	6	6	6	162687
v63zja	core.signature-checking.multisig.pubkey-validation	standard	1	0	accept	2	1	1	1	27946
v648e7	core.signing-serialization	standard	1	1	accept	8	8	8	8	214359
v69n7g	core.signature-checking.multisig.pubkey-validation	invalid	0	0	reject	2	1	0	0	27955
v6g568	core.signing-serialization	standard	1	1	accept	4	4	4	4	107790
v6leax	core.signing-serialization	standard	1	0	accept	1	1	4	4	28591
v6ry34	core.signing-serialization	invalid	0	0	reject	2	1	1	0	29068
v78mah	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
v7m36k	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29494
v7r6jn	core.data-signatures	standard	1	1	accept	1	1	1	1	27403
v8295l	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29489
v82g2a	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54516
v84g2s	core.signing-serialization	invalid	0	0	reject	1	1	1	0	28506
v8frsu	core.signing-serialization	standard	1	1	accept	4	4	4	4	108415
v8ga3x	core.signing-serialization	standard	1	0	accept	3	1	4	4	29369
v8n6jq	core.signing-serialization	standard	1	1	accept	4	4	4	4	109105
v8w6hz	core.signing-serialization	standard	1	0	accept	3	1	4	4	29393
v8wklw	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54541
v8xvzk	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80523
v98czw	core.data-signatures	standard	1	1	accept	1	1	1	1	27881
v9dn9f	core.signing-serialization	standard	1	1	accept	4	4	4	4	107827
v9ermw	core.signing-serialization	invalid	0	1	reject	4	4	0	0	109820
v9j6tv	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54517
v9kp6e	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	1	0	54517
va0r0d	core.signing-serialization	standard	1	0	accept	1	1	4	4	28567
va28n9	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54534
va2uj7	core.signing-serialization	standard	1	1	accept	6	6	6	6	161604
vaknhw	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
varkmf	core.signing-serialization	standard	1	1	accept	4	4	4	4	109825
vcm2e9	core.signing-serialization	invalid	0	0	reject	3	1	1	0	29369
vcpvar	core.signing-serialization	standard	1	0	accept	1	1	4	4	28495
vd32w0	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	0	0	56060
vdfdrj	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	2	0	0	54523
vdlmzf	core.signing-serialization	standard	1	1	accept	8	8	8	8	214364
vdsmku	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
vdw70n	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	0	0	527101
vdwpup	core.signing-serialization	standard	1	0	accept	3	1	4	4	29489
ve72th	core.data-signatures	standard	1	1	accept	1	1	1	1	29545
ved87x	core.signing-serialization	invalid	0	0	reject	1	1	0	0	28567
vez6c0	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30868
vfpww5	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	20	0	527091
vfvw7a	core.signature-checking.multisig.signing-serialization	standard	1	0	accept	3	2	2	2	54510
vfxlml	core.signing-serialization	invalid	0	0	reject	1	1	0	0	27877
vfy62g	core.signing-serialization	invalid	0	0	reject	2	1	0	0	29092
vgnapy	core.signing-serialization	standard	1	1	accept	4	4	4	4	108380
vgpd8m	core.signing-serialization	invalid	0	0	reject	7	7	7	0	189180
vgsnqg	core.signing-serialization	standard	1	0	accept	2	1	4	4	29097
vgvznp	core.signature-checking.multisig.signing-serialization	standard	1	1	accept	3	3	3	3	80546
vgyd34	core.signature-checking.multisig.m-of-15	invalid	0	0	reject	15	1	1	0	30892
vhhrlk	core.signing-serialization	standard	1	1	accept	4	4	4	4	108436
vhkref	core.signing-serialization	invalid	0	1	reject	4	4	0	0	108442
vhp0qa	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	2	2	0	59080
vhprf6	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	8	0	0	221444
vhx75s	core.signing-serialization	standard	1	1	accept	4	4	4	4	108471
vj0zlz	core.signature-checking.multisig.pubkey-validation	standard	1	0	accept	2	1	1	1	27922
vj3r8e	core.signing-serialization	standard	1	0	accept	2	1	4	4	28972
vj7g9a	core.signature-checking.multisig.m-of-3	invalid	0	0	reject	3	3	0	0	80509
vjvpl5	core.signing-serialization	standard	1	1	accept	4	4	4	4	109137
vk64j6	core.signature-checking.multisig.m-of-20	invalid	0	0	reject	20	20	0	0	527101
vk9dev	core.signing-serialization	invalid	0	0	reject	5	5	5	0	136530
vksxxn	core.data-signatures	standard	1	1	accept	1	1	1	1	27488
vkwe83	core.signing-serialization	invalid	0	1	reject	4	4	0	0	108695
vkyx7g	core.signing-serialization	standard	1	1	accept	6	6	6	6	162439
vl4plx	core.data-signatures	standard	1	1	accept	1	1	1	1	27531
vla2d4	core.signing-serialization	standard	1	1	accept	4	4	4	4	109825
vljwvp	core.signing-serialization	invalid	0	0	reject	1	1	0	0	27915
vlnrxe	core.signing-serialization	standard	1	1	accept	6	6	6	6	162663
vlyd05	core.signing-serialization	standard	1	0	accept	3	1	4	4	29526
